
JOÃO RODRIGUES;160571.0;PSD;SC;7;24544.610000000004;M;2.0
JOÃO RODRIGUES;160571.0;PSD;SC;8;19880.05;M;2.0
JOÃO RODRIGUES;160571.0;PSD;SC;9;24770.819999999996;M;2.0
JOÃO RODRIGUES;160571.0;PSD;SC;10;32355.329999999998;M;2.0
JOÃO RODRIGUES;160571.0;PSD;SC;11;44472.48999999998;M;2.0
JOÃO RODRIGUES;160571.0;PSD;SC;12;39453.119999999995;M;2.0
ONOFRE SANTO AGOSTINI;160563.0;PSD;SC;1;24446.410000000007;M;43.0
ONOFRE SANTO AGOSTINI;160563.0;PSD;SC;2;29220.14999999998;M;43.0
ONOFRE SANTO AGOSTINI;160563.0;PSD;SC;3;23326.129999999997;M;43.0
ONOFRE SANTO AGOSTINI;160563.0;PSD;SC;4;34420.71000000001;M;43.0
ONOFRE SANTO AGOSTINI;160563.0;PSD;SC;5;38148.19000000001;M;43.0
ONOFRE SANTO AGOSTINI;160563.0;PSD;SC;6;14757.669999999998;M;43.0
ONOFRE SANTO AGOSTINI;160563.0;PSD;SC;7;43336.509999999995;M;43.0
ONOFRE SANTO AGOSTINI;160563.0;PSD;SC;8;37316.12;M;43.0
ONOFRE SANTO AGOSTINI;160563.0;PSD;SC;9;32840.49;M;43.0
ONOFRE SANTO AGOSTINI;160563.0;PSD;SC;10;32734.689999999995;M;43.0
ONOFRE SANTO AGOSTINI;160563.0;PSD;SC;11;28878.96999999999;M;43.0
ONOFRE SANTO AGOSTINI;160563.0;PSD;SC;12;25090.520000000008;M;43.0

MARCO TEBALDI;160536.0;PSDB;SC;1;31786.570000000003;M;11
MARCO TEBALDI;160536.0;PSDB;SC;2;49680.99999999999;M;11
MARCO TEBALDI;160536.0;PSDB;SC;3;47566.15000000001;M;11
MARCO TEBALDI;160536.0;PSDB;SC;4;48091.06999999999;M;11
MARCO TEBALDI;160536.0;PSDB;SC;5;34618.98000000001;M;11
MARCO TEBALDI;160536.0;PSDB;SC;6;33007.68;M;11
MARCO TEBALDI;160536.0;PSDB;SC;7;20478.69;M;11
MARCO TEBALDI;160536.0;PSDB;SC;8;19064.149999999998;M;11
MARCO TEBALDI;160536.0;PSDB;SC;9;12242.710000000001;M;11
MARCO TEBALDI;160536.0;PSDB;SC;10;15408.080000000002;M;11
MARCO TEBALDI;160536.0;PSDB;SC;11;78686.31;M;11
MARCO TEBALDI;160536.0;PSDB;SC;12;54488.6;M;11

DÉCIO LIMA;141413.0;PT;SC;1;21945.599999999995;M;21.0
DÉCIO LIMA;141413.0;PT;SC;2;25907.3;M;21.0
DÉCIO LIMA;141413.0;PT;SC;3;20177.619999999995;M;21.0
DÉCIO LIMA;141413.0;PT;SC;4;80193.88999999998;M;21.0
DÉCIO LIMA;141413.0;PT;SC;5;50828.61000000002;M;21.0
DÉCIO LIMA;141413.0;PT;SC;6;32258.620000000006;M;21.0
DÉCIO LIMA;141413.0;PT;SC;7;28654.039999999994;M;21.0
DÉCIO LIMA;141413.0;PT;SC;8;6368.33;M;21.0
DÉCIO LIMA;141413.0;PT;SC;9;7543.370000000001;M;21.0
DÉCIO LIMA;141413.0;PT;SC;10;42368.92000000001;M;21.0
DÉCIO LIMA;141413.0;PT;SC;11;104557.00000000006;M;21.0
DÉCIO LIMA;141413.0;PT;SC;12;18329.650000000005;M;21.0
FRANCISCO DE ASSIS;178387.0;PT;SC;8;7052.47;M;2.0
FRANCISCO DE ASSIS;178387.0;PT;SC;9;20299.11999999998;M;2.0
FRANCISCO DE ASSIS;178387.0;PT;SC;10;37412.86999999996;M;2.0
FRANCISCO DE ASSIS;178387.0;PT;SC;11;34629.080000000016;M;2.0
FRANCISCO DE ASSIS;178387.0;PT;SC;12;7485.250000000002;M;2.0
LUCI CHOINACKI;73474.0;PT;SC;1;26420.250000000004;F;18.0
LUCI CHOINACKI;73474.0;PT;SC;2;35979.939999999995;F;18.0
LUCI CHOINACKI;73474.0;PT;SC;3;37457.21000000001;F;18.0
LUCI CHOINACKI;73474.0;PT;SC;4;46940.430000000015;F;18.0
LUCI CHOINACKI;73474.0;PT;SC;5;40133.86000000003;F;18.0
LUCI CHOINACKI;73474.0;PT;SC;6;39930.39000000001;F;18.0
LUCI CHOINACKI;73474.0;PT;SC;7;16113.63;F;18.0
LUCI CHOINACKI;73474.0;PT;SC;8;10201.180000000002;F;18.0
LUCI CHOINACKI;73474.0;PT;SC;9;7033.540000000002;F;18.0
LUCI CHOINACKI;73474.0;PT;SC;10;39104.269999999975;F;18.0
LUCI CHOINACKI;73474.0;PT;SC;11;64486.829999999994;F;18.0
LUCI CHOINACKI;73474.0;PT;SC;12;64502.340000000004;F;18.0
PEDRO UCZAI;160604.0;PT;SC;1;22125.359999999997;M;23.0
PEDRO UCZAI;160604.0;PT;SC;2;45901.340000000026;M;23.0
PEDRO UCZAI;160604.0;PT;SC;3;34491.579999999994;M;23.0
PEDRO UCZAI;160604.0;PT;SC;4;23806.46;M;23.0
PEDRO UCZAI;160604.0;PT;SC;5;63365.55;M;23.0
PEDRO UCZAI;160604.0;PT;SC;6;43793.27999999999;M;23.0
PEDRO UCZAI;160604.0;PT;SC;7;32594.23;M;23.0
PEDRO UCZAI;160604.0;PT;SC;8;2741.52;M;23.0
PEDRO UCZAI;160604.0;PT;SC;12;10404.42;M;23.0

JOÃO PAULO KLEINÜBING;178967.0;DEM;SC;2;2258.88;M;17
JOÃO PAULO KLEINÜBING;178967.0;DEM;SC;3;36.79;M;17

CELSO MALDANER;141405.0;MDB;SC;1;14724.31;M;22.0
CELSO MALDANER;141405.0;MDB;SC;2;18987.09;M;22.0
CELSO MALDANER;141405.0;MDB;SC;3;39671.01999999998;M;22.0
CELSO MALDANER;141405.0;MDB;SC;4;45500.80999999999;M;22.0
CELSO MALDANER;141405.0;MDB;SC;5;37620.649999999994;M;22.0
CELSO MALDANER;141405.0;MDB;SC;6;31677.419999999995;M;22.0
CELSO MALDANER;141405.0;MDB;SC;7;39680.52;M;22.0
CELSO MALDANER;141405.0;MDB;SC;8;45813.92000000002;M;22.0
CELSO MALDANER;141405.0;MDB;SC;9;48974.610000000015;M;22.0
CELSO MALDANER;141405.0;MDB;SC;10;41906.759999999995;M;22.0
CELSO MALDANER;141405.0;MDB;SC;11;48725.28000000001;M;22.0
CELSO MALDANER;141405.0;MDB;SC;12;43963.44000000002;M;22.0
EDINHO BEZ;73793.0;MDB;SC;1;35475.67;M;9.0
EDINHO BEZ;73793.0;MDB;SC;2;21587.829999999987;M;9.0
EDINHO BEZ;73793.0;MDB;SC;3;30453.549999999996;M;9.0
EDINHO BEZ;73793.0;MDB;SC;4;33731.53999999999;M;9.0
EDINHO BEZ;73793.0;MDB;SC;5;27561.139999999996;M;9.0
EDINHO BEZ;73793.0;MDB;SC;6;32913.020000000004;M;9.0
EDINHO BEZ;73793.0;MDB;SC;7;40958.189999999995;M;9.0
EDINHO BEZ;73793.0;MDB;SC;8;41913.420000000006;M;9.0
EDINHO BEZ;73793.0;MDB;SC;9;35725.11000000001;M;9.0
EDINHO BEZ;73793.0;MDB;SC;10;36728.140000000014;M;9.0
EDINHO BEZ;73793.0;MDB;SC;11;31421.899999999998;M;9.0
EDINHO BEZ;73793.0;MDB;SC;12;74359.20000000001;M;9.0
MAURO MARIANI;141507.0;MDB;SC;1;14839.36;M;5.0
MAURO MARIANI;141507.0;MDB;SC;2;18775.06000000001;M;5.0
MAURO MARIANI;141507.0;MDB;SC;3;41461.28;M;5.0
MAURO MARIANI;141507.0;MDB;SC;4;34567.850000000006;M;5.0
MAURO MARIANI;141507.0;MDB;SC;5;25674.97;M;5.0
MAURO MARIANI;141507.0;MDB;SC;6;25633.72999999999;M;5.0
MAURO MARIANI;141507.0;MDB;SC;7;26221.359999999993;M;5.0
MAURO MARIANI;141507.0;MDB;SC;8;31931.110000000008;M;5.0
MAURO MARIANI;141507.0;MDB;SC;9;35932.31000000001;M;5.0
MAURO MARIANI;141507.0;MDB;SC;10;39029.22000000003;M;5.0
MAURO MARIANI;141507.0;MDB;SC;11;29050.97000000001;M;5.0
MAURO MARIANI;141507.0;MDB;SC;12;62240.43000000004;M;5.0
ROGÉRIO PENINHA MENDONÇA;160651.0;MDB;SC;1;18469.9;M;25.0
ROGÉRIO PENINHA MENDONÇA;160651.0;MDB;SC;2;28026.599999999988;M;25.0
ROGÉRIO PENINHA MENDONÇA;160651.0;MDB;SC;3;20382.64999999998;M;25.0
ROGÉRIO PENINHA MENDONÇA;160651.0;MDB;SC;4;53149.819999999956;M;25.0
ROGÉRIO PENINHA MENDONÇA;160651.0;MDB;SC;5;30439.030000000013;M;25.0
ROGÉRIO PENINHA MENDONÇA;160651.0;MDB;SC;6;39334.09;M;25.0
ROGÉRIO PENINHA MENDONÇA;160651.0;MDB;SC;7;26401.519999999975;M;25.0
ROGÉRIO PENINHA MENDONÇA;160651.0;MDB;SC;8;36295.87000000001;M;25.0
ROGÉRIO PENINHA MENDONÇA;160651.0;MDB;SC;9;22011.500000000007;M;25.0
ROGÉRIO PENINHA MENDONÇA;160651.0;MDB;SC;10;34808.27000000001;M;25.0
ROGÉRIO PENINHA MENDONÇA;160651.0;MDB;SC;11;31742.19;M;25.0
ROGÉRIO PENINHA MENDONÇA;160651.0;MDB;SC;12;44105.58000000002;M;25.0
RONALDO BENEDET;160515.0;MDB;SC;1;22098.119999999984;M;27.0
RONALDO BENEDET;160515.0;MDB;SC;2;55451.93999999999;M;27.0
RONALDO BENEDET;160515.0;MDB;SC;3;44451.06000000001;M;27.0
RONALDO BENEDET;160515.0;MDB;SC;4;43175.08000000002;M;27.0
RONALDO BENEDET;160515.0;MDB;SC;5;42696.64999999998;M;27.0
RONALDO BENEDET;160515.0;MDB;SC;6;40862.030000000006;M;27.0
RONALDO BENEDET;160515.0;MDB;SC;7;30058.840000000004;M;27.0
RONALDO BENEDET;160515.0;MDB;SC;8;54098.450000000004;M;27.0
RONALDO BENEDET;160515.0;MDB;SC;9;38971.51000000002;M;27.0
RONALDO BENEDET;160515.0;MDB;SC;10;30263.350000000017;M;27.0
RONALDO BENEDET;160515.0;MDB;SC;11;25369.21;M;27.0
RONALDO BENEDET;160515.0;MDB;SC;12;48879.150000000016;M;27.0
VALDIR COLATTO;74010.0;MDB;SC;2;15481.770000000008;M;2.0
VALDIR COLATTO;74010.0;MDB;SC;3;20505.19999999999;M;2.0
VALDIR COLATTO;74010.0;MDB;SC;4;20212.32;M;2.0
VALDIR COLATTO;74010.0;MDB;SC;5;35067.929999999986;M;2.0
VALDIR COLATTO;74010.0;MDB;SC;6;18064.27;M;2.0
VALDIR COLATTO;74010.0;MDB;SC;7;39049.24999999998;M;2.0
VALDIR COLATTO;74010.0;MDB;SC;8;32331.17;M;2.0
VALDIR COLATTO;74010.0;MDB;SC;9;32005.439999999988;M;2.0
VALDIR COLATTO;74010.0;MDB;SC;10;27088.849999999995;M;2.0
VALDIR COLATTO;74010.0;MDB;SC;11;44499.90000000001;M;2.0
VALDIR COLATTO;74010.0;MDB;SC;12;49507.91999999999;M;2.0

ANGELA ALBINO;192120.0;PCdoB;SC;10;122.38;F;21
ANGELA ALBINO;192120.0;PCdoB;SC;11;38565.34000000001;F;21
ANGELA ALBINO;192120.0;PCdoB;SC;12;64221.04000000001;F;21

ESPERIDIÃO AMIN;160649.0;PP;SC;1;10505.080000000002;M;41.0
ESPERIDIÃO AMIN;160649.0;PP;SC;2;32365.299999999992;M;41.0
ESPERIDIÃO AMIN;160649.0;PP;SC;3;37812.72999999998;M;41.0
ESPERIDIÃO AMIN;160649.0;PP;SC;4;28232.94999999999;M;41.0
ESPERIDIÃO AMIN;160649.0;PP;SC;5;28668.889999999996;M;41.0
ESPERIDIÃO AMIN;160649.0;PP;SC;6;27723.56000000001;M;41.0
ESPERIDIÃO AMIN;160649.0;PP;SC;7;35327.6;M;41.0
ESPERIDIÃO AMIN;160649.0;PP;SC;8;37046.05000000002;M;41.0
ESPERIDIÃO AMIN;160649.0;PP;SC;9;24254.109999999997;M;41.0
ESPERIDIÃO AMIN;160649.0;PP;SC;10;36550.450000000026;M;41.0
ESPERIDIÃO AMIN;160649.0;PP;SC;11;17976.35;M;41.0
ESPERIDIÃO AMIN;160649.0;PP;SC;12;36860.740000000005;M;41.0
JORGE BOEIRA;74388.0;PP;SC;1;6754.01;M;16.0
JORGE BOEIRA;74388.0;PP;SC;2;28951.769999999997;M;16.0
JORGE BOEIRA;74388.0;PP;SC;3;15892.910000000005;M;16.0
JORGE BOEIRA;74388.0;PP;SC;4;14995.110000000004;M;16.0
JORGE BOEIRA;74388.0;PP;SC;5;12543.220000000003;M;16.0
JORGE BOEIRA;74388.0;PP;SC;6;3477.8799999999987;M;16.0
JORGE BOEIRA;74388.0;PP;SC;7;263.29;M;16.0
JORGE BOEIRA;74388.0;PP;SC;11;22510.67;M;16.0
JORGE BOEIRA;74388.0;PP;SC;12;13937.120000000003;M;16.0
JOÃO PIZZOLATTI;73874.0;PP;SC;1;11517.270000000002;M;17.0

CARMEN ZANOTTO;164360.0;PPS;SC;2;17853.29;F;42
CARMEN ZANOTTO;164360.0;PPS;SC;3;23472.80999999999;F;42
CARMEN ZANOTTO;164360.0;PPS;SC;4;14845.3;F;42
CARMEN ZANOTTO;164360.0;PPS;SC;5;25927.150000000005;F;42
CARMEN ZANOTTO;164360.0;PPS;SC;6;18778.67;F;42
CARMEN ZANOTTO;164360.0;PPS;SC;7;15696.660000000002;F;42
CARMEN ZANOTTO;164360.0;PPS;SC;8;29193.17;F;42
CARMEN ZANOTTO;164360.0;PPS;SC;9;22766.719999999998;F;42
CARMEN ZANOTTO;164360.0;PPS;SC;10;31806.930000000015;F;42
CARMEN ZANOTTO;164360.0;PPS;SC;11;39513.500000000015;F;42
CARMEN ZANOTTO;164360.0;PPS;SC;12;75633.66;F;42

JORGINHO MELLO;160509.0;PR;SC;1;20941.440000000002;M;27
JORGINHO MELLO;160509.0;PR;SC;2;29427.429999999993;M;27
JORGINHO MELLO;160509.0;PR;SC;3;46622.55999999998;M;27
JORGINHO MELLO;160509.0;PR;SC;4;29842.859999999993;M;27
JORGINHO MELLO;160509.0;PR;SC;5;50345.009999999995;M;27
JORGINHO MELLO;160509.0;PR;SC;6;50047.96000000002;M;27
JORGINHO MELLO;160509.0;PR;SC;7;38299.95999999999;M;27
JORGINHO MELLO;160509.0;PR;SC;8;33947.61000000001;M;27
JORGINHO MELLO;160509.0;PR;SC;9;34164.380000000005;M;27
JORGINHO MELLO;160509.0;PR;SC;10;40475.98;M;27
JORGINHO MELLO;160509.0;PR;SC;11;33955.17;M;27
JORGINHO MELLO;160509.0;PR;SC;12;59059.80000000002;M;27

FABRICIO OLIVEIRA;190149.0;PSB;SC;7;10395.36;M;6.0
FABRICIO OLIVEIRA;190149.0;PSB;SC;8;31075.00000000001;M;6.0
FABRICIO OLIVEIRA;190149.0;PSB;SC;9;41295.74000000003;M;6.0
FABRICIO OLIVEIRA;190149.0;PSB;SC;10;39239.00000000003;M;6.0
FABRICIO OLIVEIRA;190149.0;PSB;SC;11;3905.4;M;6.0
PAULO BORNHAUSEN;73883.0;PSB;SC;1;34301.649999999994;M;28.0

CESAR SOUZA;73720.0;PSD;SC;2;14997.920000000002;M;17.0
CESAR SOUZA;73720.0;PSD;SC;3;24081.07;M;17.0
CESAR SOUZA;73720.0;PSD;SC;4;39914.16999999999;M;17.0
CESAR SOUZA;73720.0;PSD;SC;5;26274.6;M;17.0
CESAR SOUZA;73720.0;PSD;SC;6;12694.780000000002;M;17.0
CESAR SOUZA;73720.0;PSD;SC;7;19712.25;M;17.0
CESAR SOUZA;73720.0;PSD;SC;8;25605.289999999994;M;17.0
CESAR SOUZA;73720.0;PSD;SC;9;22050.789999999997;M;17.0
CESAR SOUZA;73720.0;PSD;SC;10;29651.329999999998;M;17.0
JOÃO RODRIGUES;160571.0;PSD;SC;1;20805.719999999998;M;2.0
JOÃO RODRIGUES;160571.0;PSD;SC;2;29075.429999999997;M;2.0
JOÃO RODRIGUES;160571.0;PSD;SC;3;53793.85;M;2.0
JOÃO RODRIGUES;160571.0;PSD;SC;4;78745.75999999998;M;2.0
JOÃO RODRIGUES;160571.0;PSD;SC;5;45811.63999999998;M;2.0
JOÃO RODRIGUES;160571.0;PSD;SC;6;45437.97;M;2.0
JOÃO RODRIGUES;160571.0;PSD;SC;7;39620.18;M;2.0
JOÃO RODRIGUES;160571.0;PSD;SC;8;31584.369999999984;M;2.0
JOÃO RODRIGUES;160571.0;PSD;SC;9;40728.66999999999;M;2.0
JOÃO RODRIGUES;160571.0;PSD;SC;10;36746.56000000002;M;2.0
JOÃO RODRIGUES;160571.0;PSD;SC;11;34589.79;M;2.0
JOÃO RODRIGUES;160571.0;PSD;SC;12;20691.76000000001;M;2.0
ONOFRE SANTO AGOSTINI;160563.0;PSD;SC;1;5200.3;M;43.0

GEOVANIA DE SÁ;178966.0;PSDB;SC;2;26746.639999999996;F;45.0
GEOVANIA DE SÁ;178966.0;PSDB;SC;3;41657.44000000001;F;45.0
GEOVANIA DE SÁ;178966.0;PSDB;SC;4;38337.83000000001;F;45.0
GEOVANIA DE SÁ;178966.0;PSDB;SC;5;27821.220000000005;F;45.0
GEOVANIA DE SÁ;178966.0;PSDB;SC;6;34309.98;F;45.0
GEOVANIA DE SÁ;178966.0;PSDB;SC;7;35493.60000000001;F;45.0
GEOVANIA DE SÁ;178966.0;PSDB;SC;8;51561.83999999998;F;45.0
